uriProposicao,siglaTipo,numero,ano,codTema,tema,relevancia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297106,RIC,3154,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297109,RIC,3155,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297118,RIC,3156,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297121,RIC,3157,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297188,RIC,3158,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297189,RIC,3159,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297190,RIC,3160,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297191,RIC,3161,2005.0,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297191,RIC,3161,2005.0,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297201,RIC,3162,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297233,RIC,3163,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297233,RIC,3163,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297234,RIC,3164,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297235,RIC,3165,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297240,RIC,3166,2005.0,54,"Energia, Recursos Hídricos e Minerais",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297242,RIC,3167,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297317,RIC,3168,2005.0,57,Defesa e Segurança,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297321,RIC,3169,2005.0,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297322,RIC,3170,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297330,RIC,3171,2005.0,41,Cidades e Desenvolvimento Urbano,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297336,RIC,3172,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297341,RIC,3173,2005.0,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297342,RIC,3174,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297342,RIC,3174,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297453,RIC,3175,2005.0,40,Economia,4
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297453,RIC,3175,2005.0,44,Direitos Humanos e Minorias,2
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297455,RIC,3176,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297484,RIC,3177,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297687,RIC,3178,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297746,RIC,3179,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297747,RIC,3180,2005.0,39,Esporte e Lazer,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297748,RIC,3181,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297890,RIC,3182,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297895,RIC,3183,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297897,RIC,3184,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297898,RIC,3185,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297900,RIC,3186,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297903,RIC,3187,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297905,RIC,3188,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297906,RIC,3189,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297909,RIC,3190,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297910,RIC,3191,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297912,RIC,3192,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297915,RIC,3193,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297916,RIC,3194,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297920,RIC,3195,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297921,RIC,3196,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297922,RIC,3197,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297926,RIC,3198,2005.0,54,"Energia, Recursos Hídricos e Minerais",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297927,RIC,3199,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297936,RIC,3200,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297938,RIC,3201,2005.0,48,Meio Ambiente e Desenvolvimento Sustentável,2
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297990,RIC,3202,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297990,RIC,3202,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/297990,RIC,3202,2005.0,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298034,RIC,3203,2005.0,52,Previdência e Assistência Social,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298034,RIC,3203,2005.0,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298039,RIC,3204,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298040,RIC,3205,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298041,RIC,3206,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298042,RIC,3207,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298043,RIC,3208,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298043,RIC,3208,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298045,RIC,3209,2005.0,60,Turismo,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298049,RIC,3210,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298065,RIC,3211,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298169,RIC,3212,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298169,RIC,3212,2005.0,52,Previdência e Assistência Social,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298205,RIC,3213,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298234,RIC,3214,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298235,RIC,3215,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298236,RIC,3216,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298240,RIC,3217,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298243,RIC,3218,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298272,RIC,3219,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298377,RIC,3220,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298509,RIC,3221,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298510,RIC,3222,2005.0,52,Previdência e Assistência Social,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298513,RIC,3223,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298515,RIC,3224,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298516,RIC,3225,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298516,RIC,3225,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298524,RIC,3226,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298654,RIC,3227,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298655,RIC,3228,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298656,RIC,3229,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298756,RIC,3230,2005.0,57,Defesa e Segurança,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298766,RIC,3231,2005.0,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298770,RIC,3232,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298772,RIC,3233,2005.0,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298792,RIC,3234,2005.0,48,Meio Ambiente e Desenvolvimento Sustentável,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298792,RIC,3234,2005.0,51,Estrutura Fundiária,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298792,RIC,3234,2005.0,54,"Energia, Recursos Hídricos e Minerais",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298794,RIC,3235,2005.0,54,"Energia, Recursos Hídricos e Minerais",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298800,RIC,3236,2005.0,35,"Arte, Cultura e Religião",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298827,RIC,3237,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298858,RIC,3238,2005.0,51,Estrutura Fundiária,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298865,RIC,3239,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298866,RIC,3240,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298867,RIC,3241,2005.0,66,"Indústria, Comércio e Serviços",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298869,RIC,3242,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298872,RIC,3243,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298950,RIC,3244,2005.0,41,Cidades e Desenvolvimento Urbano,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298953,RIC,3245,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298954,RIC,3246,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/298955,RIC,3247,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/299020,RIC,3248,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/299067,RIC,3249,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/299488,RIC,3250,2005.0,48,Meio Ambiente e Desenvolvimento Sustentável,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/299499,RIC,3251,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/299499,RIC,3251,2005.0,55,Relações Internacionais e Comércio Exterior,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/299997,RIC,3252,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/299997,RIC,3252,2005.0,55,Relações Internacionais e Comércio Exterior,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/299860,RIC,3253,2005.0,55,Relações Internacionais e Comércio Exterior,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/299877,RIC,3254,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/299877,RIC,3254,2005.0,53,Processo Legislativo e Atuação Parlamentar,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/299878,RIC,3255,2005.0,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/299945,RIC,3256,2005.0,57,Defesa e Segurança,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/299946,RIC,3257,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/299946,RIC,3257,2005.0,57,Defesa e Segurança,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/299954,RIC,3258,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300098,RIC,3259,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300101,RIC,3260,2005.0,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300127,RIC,3261,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300137,RIC,3262,2005.0,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300182,RIC,3263,2005.0,66,"Indústria, Comércio e Serviços",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300184,RIC,3264,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300184,RIC,3264,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300195,RIC,3265,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300195,RIC,3265,2005.0,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300222,RIC,3266,2005.0,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300275,RIC,3267,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300335,RIC,3268,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300335,RIC,3268,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300336,RIC,3269,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300336,RIC,3269,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300352,RIC,3270,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300352,RIC,3270,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300352,RIC,3270,2005.0,53,Processo Legislativo e Atuação Parlamentar,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300357,RIC,3271,2005.0,57,Defesa e Segurança,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300368,RIC,3272,2005.0,54,"Energia, Recursos Hídricos e Minerais",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300371,RIC,3273,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300435,RIC,3274,2005.0,41,Cidades e Desenvolvimento Urbano,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300436,RIC,3275,2005.0,66,"Indústria, Comércio e Serviços",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300437,RIC,3276,2005.0,41,Cidades e Desenvolvimento Urbano,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300438,RIC,3277,2005.0,41,Cidades e Desenvolvimento Urbano,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300439,RIC,3278,2005.0,41,Cidades e Desenvolvimento Urbano,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300447,RIC,3279,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300493,RIC,3280,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300801,RIC,3281,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300804,RIC,3282,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300804,RIC,3282,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300805,RIC,3283,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300806,RIC,3284,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300826,RIC,3285,2005.0,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300886,RIC,3286,2005.0,66,"Indústria, Comércio e Serviços",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300962,RIC,3287,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300988,RIC,3288,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/300990,RIC,3289,2005.0,54,"Energia, Recursos Hídricos e Minerais",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/301005,RIC,3290,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/301017,RIC,3291,2005.0,57,Defesa e Segurança,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/301019,RIC,3292,2005.0,57,Defesa e Segurança,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/301028,RIC,3293,2005.0,54,"Energia, Recursos Hídricos e Minerais",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/301045,RIC,3294,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/301234,RIC,3295,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/301235,RIC,3296,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/301357,RIC,3297,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/301357,RIC,3297,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/301433,RIC,3298,2005.0,41,Cidades e Desenvolvimento Urbano,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/301433,RIC,3298,2005.0,44,Direitos Humanos e Minorias,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/301436,RIC,3299,2005.0,37,Comunicações,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/301590,RIC,3300,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/301590,RIC,3300,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/301602,RIC,3301,2005.0,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/301624,RIC,3302,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/301635,RIC,3303,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/301705,RIC,3304,2005.0,48,Meio Ambiente e Desenvolvimento Sustentável,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/301841,RIC,3305,2005.0,51,Estrutura Fundiária,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/301842,RIC,3306,2005.0,57,Defesa e Segurança,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/302062,RIC,3307,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/302171,RIC,3308,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/302210,RIC,3309,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/302224,RIC,3310,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/302391,RIC,3311,2005.0,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/302443,RIC,3312,2005.0,42,Direito Civil e Processual Civil,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/302443,RIC,3312,2005.0,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/302515,RIC,3313,2005.0,54,"Energia, Recursos Hídricos e Minerais",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/302518,RIC,3314,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/302519,RIC,3315,2005.0,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/302641,RIC,3316,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/302660,RIC,3317,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/302660,RIC,3317,2005.0,57,Defesa e Segurança,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/302663,RIC,3318,2005.0,46,Educação,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/302665,RIC,3319,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/302684,RIC,3320,2005.0,66,"Indústria, Comércio e Serviços",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/302780,RIC,3321,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/302887,RIC,3322,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/302887,RIC,3322,2005.0,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/302888,RIC,3323,2005.0,48,Meio Ambiente e Desenvolvimento Sustentável,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/302948,RIC,3324,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303075,RIC,3325,2005.0,54,"Energia, Recursos Hídricos e Minerais",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303122,RIC,3326,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303133,RIC,3327,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303134,RIC,3328,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303136,RIC,3329,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303136,RIC,3329,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303137,RIC,3330,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303143,RIC,3331,2005.0,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303143,RIC,3331,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303158,RIC,3332,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303363,RIC,3333,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303363,RIC,3333,2005.0,55,Relações Internacionais e Comércio Exterior,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303486,RIC,3334,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303486,RIC,3334,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303487,RIC,3335,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303506,RIC,3336,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303506,RIC,3336,2005.0,57,Defesa e Segurança,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303553,RIC,3337,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303553,RIC,3337,2005.0,70,Finanças Públicas e Orçamento,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303553,RIC,3337,2005.0,61,"Viação, Transporte e Mobilidade",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303556,RIC,3338,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303588,RIC,3339,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303588,RIC,3339,2005.0,57,Defesa e Segurança,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303747,RIC,3340,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303801,RIC,3341,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303807,RIC,3342,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303809,RIC,3343,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303842,RIC,3344,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303863,RIC,3345,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303881,RIC,3346,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303934,RIC,3347,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303939,RIC,3348,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/303939,RIC,3348,2005.0,58,Trabalho e Emprego,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304047,RIC,3349,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304050,RIC,3350,2005.0,37,Comunicações,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304051,RIC,3351,2005.0,37,Comunicações,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304052,RIC,3352,2005.0,37,Comunicações,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304055,RIC,3353,2005.0,52,Previdência e Assistência Social,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304100,RIC,3354,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304101,RIC,3355,2005.0,40,Economia,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304123,RIC,3356,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304124,RIC,3357,2005.0,43,Direito Penal e Processual Penal,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304124,RIC,3357,2005.0,56,Saúde,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304286,RIC,3358,2005.0,54,"Energia, Recursos Hídricos e Minerais",0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304327,RIC,3359,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304328,RIC,3360,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304345,RIC,3361,2005.0,34,Administração Pública,0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/304370,RIC,3362,2005.0,34,Administração Pública,0
